Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production
1.5193854376862124,-1.8663753832052075,-0.030578172908527938,-1.3698327865702247,-0.1299498666643016,0.7511974591383891,-0.1689698401942255,-0.10592539416806059,-0.08960028346837073,110054
-1.886683241562077,-1.8663753832052075,1.6054371705588877,-0.25875033133869674,-0.11848441279703806,-0.20939835088606001,-0.16054780441344732,-0.09371329585461277,-0.0895615173934493,133342
-1.8224177947838072,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.330076565625743,-0.20939835088606001,0.168946051989743,0.3840585247373214,-0.09072894873215982,98473
-1.7581523480055377,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.16542134912040035,-0.20939835088606001,0.0479973184329137,0.20868075818186713,-0.09057374816104556,132056
-1.7581523480055377,-1.8663753832052075,0.7874294988251799,-0.25875033133869674,-0.24441063070599803,-0.20939835088606001,-0.25304785938252766,-0.22783998382949544,-0.09011210409516504,662
-1.565356007670729,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,-0.24030997742450233,-0.20939835088606001,-0.25003569352663163,-0.2234722909668543,-0.09053622664271348,924
-1.5010905608924592,-1.8663753832052075,1.6054371705588877,-0.25875033133869674,-0.21655893903367604,-0.20939835088606001,-0.23258918879389598,-0.19817455576743045,-0.09096766865847565,1214
-1.2440287737793807,-1.8663753832052075,1.6054371705588877,-0.25875033133869674,-0.22189865826512123,-0.20939835088606001,-0.2365115199067483,-0.2038620040774187,-0.0908962089574999,2853
-1.051232433444572,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.0090779725942891,-0.20939835088606001,-0.06684589025594123,0.0421561088398395,-0.089806584050107,139206
-1.051232433444572,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,-0.23930016596749507,-0.20939835088606001,-0.24929392888990512,-0.22239671934676963,-0.08890583758086891,7895
-0.9869669866663023,-1.8663753832052075,1.6054371705588877,-0.25875033133869674,-0.23862331936928477,-0.20939835088606001,-0.24879674610636954,-0.22167579566628046,-0.08922970147946026,3799
-0.9227015398880327,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,-0.24059108710037191,-0.20939835088606001,-0.250242184763342,-0.2237717068502833,-0.08959711378481125,4745
-0.7941706463314936,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.9112039545923453,-0.20939835088606001,0.5958175670408122,1.003029643443776,-0.09022663225216264,525562
-0.7941706463314936,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,0.01704320161395316,-0.20939835088606001,-0.06099497108760008,0.050640043362047894,-0.08974396192899248,181071
-0.6656397527749544,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,-0.0014390772694338567,-0.20939835088606001,-0.0745712687089831,0.03095417576417392,-0.09052199434246018,80124
-0.6656397527749544,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,-0.022862090868835273,-0.20939835088606001,-0.0903077052386709,0.008136069191593901,-0.09044832125919787,82572
-0.6013743059966847,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.28624528995131954,-0.20939835088606001,0.13674945721723686,0.33737290252499763,-0.0896361759746946,516093
-0.6013743059966847,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,1.8029848275963851,-0.20939835088606001,1.2508819459283935,1.9528843828424938,-0.09045286602661883,722773
-0.6013743059966847,-1.8663753832052075,0.7874294988251799,-0.25875033133869674,-0.23715499892639313,-0.20939835088606001,-0.2477181802291835,-0.22011185639167086,-0.08822101954504082,15135
-0.3443125188836063,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.4405922419347259,-0.20939835088606001,0.25012617717159075,0.5017711177046147,-0.08797409632352693,1391132
-0.3443125188836063,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,-0.17887659636638062,-0.20939835088606001,-0.20490933922826762,-0.15803829263632505,-0.08877996079145586,98932
-0.3443125188836063,-1.8663753832052075,0.7874294988251799,-0.25875033133869674,-0.23225195491959974,-0.20939835088606001,-0.24411661220248315,-0.2148895201336111,-0.08856850947308148,20893
0.5554037360121682,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,0.9797824340138318,-0.20939835088606001,0.6461924073363382,1.0760740377239855,-0.08967792405581713,1214282
0.5554037360121682,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,-0.2085432194411616,-0.20939835088606001,-0.2267011813937185,-0.18963684266421785,-0.08954028189857424,33696
0.5554037360121682,-1.8663753832052075,0.7874294988251799,-0.25875033133869674,-0.22707871811755306,-0.20939835088606001,-0.24031657201622628,-0.2093793957934206,-0.0889305069005489,25035
0.6839346295687074,-1.8663753832052075,-0.8485858446422357,-0.25875033133869674,1.1621066217966476,-0.20939835088606001,0.7801200172665924,1.2702714006805969,-0.08849132974231887,2340493
0.6839346295687074,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,-0.17199213852772977,-0.20939835088606001,-0.19985230869815268,-0.1507055104426397,-0.08867310906014822,109350
0.6839346295687074,-1.8663753832052075,0.7874294988251799,-0.25875033133869674,0.1202459325200956,-0.20939835088606001,0.014813374785846054,0.16056346293470097,-0.0878127969214152,762759
1.0695273102383251,-1.8663753832052075,1.6054371705588877,-0.25875033133869674,0.17593976359420033,-0.20939835088606001,0.055723699270599815,0.21988414473269496,0.013427730432730304,28999269
1.3908545441296731,-1.8663753832052075,1.6054371705588877,-0.25875033133869674,-0.23960447401467427,-0.20939835088606001,-0.2495174606655673,-0.22272084430795733,-0.08596430948540877,24108
1.5193854376862124,-1.8663753832052075,-0.030578172908527938,-0.25875033133869674,0.09657540612381452,-0.20939835088606001,-0.0025739892528802992,0.13535148276985146,-0.09041003358084705,118512
-1.886683241562077,-1.8663753832052075,1.6054371705588877,-0.14764208581554397,-0.14162137665319774,2.221409728590872,-0.17754323605628172,-0.11835696723101216,-0.08972742535101312,93995
-1.565356007670729,-1.8663753832052075,1.6054371705588877,-0.14764208581554397,-0.008285326025927704,2.221409728590872,-0.07960023246905977,0.02366209087503234,-0.09076028371209018,55520
-1.4368251141141897,-1.8663753832052075,1.6054371705588877,-0.14764208581554397,-0.11442742703800751,2.221409728590872,-0.15756771486616647,-0.0893921141971645,-0.09036340585424868,74142
-1.3082942205576504,-1.8663753832052075,1.6054371705588877,-0.14764208581554397,0.9612551229979026,2.221409728590872,0.6325830310216959,1.0563402054457565,6.030055144961182,5210000000
1.262323650573134,-1.8663753832052075,1.6054371705588877,-0.14764208581554397,-0.06420704698289757,2.221409728590872,-0.12067795518939908,-0.03590132127506186,-0.06507057511642657,2841819
-1.886683241562077,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.23247165714200269,2.9140376237251053,-0.24427799613020337,-0.21512352963473766,-0.0896160067717246,12116
-1.8224177947838072,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.2443492232525314,2.9140376237251053,-0.2530027520735375,-0.22777457744719298,-0.09011589937485306,683
-1.6938869012272681,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.23838041877557223,2.9140376237251053,-0.24861832163969752,-0.22141707708739525,-0.07827408337836445,63011
-1.37255966733592,-1.8663753832052075,-0.030578172908527938,0.2967908962770672,-0.24548867266685714,2.9140376237251053,-0.25383974325146536,-0.2289882292076939,-0.09047645098164961,15
-1.1797633270011112,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.2352349925480023,2.9140376237251053,-0.24630782503475895,-0.21806681683834772,-0.09012728521505571,5590
-1.051232433444572,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.24311970957312118,2.9140376237251053,-0.25209960350909083,-0.2264649963259818,-0.09030566337860997,1106
-0.9227015398880327,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.23549017463240818,2.9140376237251053,-0.246495270963229,-0.21833861669369345,-0.08414104418350453,45260
-0.8584360931097632,-1.8663753832052075,-0.030578172908527938,0.2967908962770672,-0.24492508870504093,2.9140376237251053,-0.2534257583934005,-0.2283879439656737,-0.09033602561952989,270
-0.5371088592184151,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.23973957041230093,2.9140376237251053,-0.2496166967453456,-0.2228647383490227,-0.0814285033002368,34683
-0.40857796566187593,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.2454613804653164,2.9140376237251053,-0.25381969555858086,-0.2289591597044484,-0.09053338018266283,22
-0.3443125188836063,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.22209243289606045,2.9140376237251053,-0.23665385852622825,-0.204068397550462,-0.08938991651692274,24878
-0.2157816253270671,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.23913231892801953,2.9140376237251053,-0.24917063557866545,-0.22221794190180963,-0.08570578393674237,21558
-0.2157816253270671,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.24435468169283953,2.9140376237251053,-0.25300676161211444,-0.2277803913478421,-0.09017757267633024,713
0.16981105534255053,-1.8663753832052075,-0.030578172908527938,0.2967908962770672,-0.2429245703321049,2.9140376237251053,-0.25195626250496667,-0.22625714937777625,-0.09014951471313638,1511
0.4911382892338986,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.21719484732957522,2.9140376237251053,-0.23305630003810485,-0.19885187519305136,-0.08119536466838351,200509
0.6196691827904378,-1.8663753832052075,-0.030578172908527938,0.2967908962770672,-0.2360946968965355,2.9140376237251053,-0.2469393273606207,-0.218982506190582,-0.09034144744733032,4467
0.6839346295687074,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.10201356916720335,2.9140376237251053,-0.1484490217576519,-0.07616985064593447,-0.08946473775172684,150101
0.8767309699035162,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.2437201380070174,2.9140376237251053,-0.2525406527525498,-0.2271045253973835,-0.09037885806530166,688
0.9409964166817858,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.24170324431315693,2.9140376237251053,-0.25105912824838533,-0.2249562891075387,-0.09005354834603942,2237
1.0052618634600554,-1.8663753832052075,-0.8485858446422357,0.2967908962770672,-0.24430419111998916,2.9140376237251053,-0.2529696733802781,-0.22772661276683787,-0.08998523330482355,814
1.0695273102383251,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.24541771294285122,2.9140376237251053,-0.2537876192499657,-0.22891264849925555,-0.08835640753591756,225
1.1980582037948642,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.23841726324765222,2.9140376237251053,-0.2486453860250916,-0.2214563209167767,-0.08736649005821577,16978
1.262323650573134,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.24012711967417938,2.9140376237251053,-0.24990137398430545,-0.22327752529510925,-0.08359127075641426,21087
1.3265890973514034,-1.8663753832052075,-0.030578172908527938,0.2967908962770672,-0.24451707029200692,2.9140376237251053,-0.2531260453847772,-0.22795335489215302,-0.09033071222705578,505
1.3908545441296731,-1.8663753832052075,1.6054371705588877,0.2967908962770672,-0.24361779225123964,2.9140376237251053,-0.2524654739042329,-0.22699551476021276,-0.08485672556702001,7126
1.5193854376862124,-1.8663753832052075,-0.030578172908527938,0.2967908962770672,-0.23967952756891128,2.9140376237251053,-0.2495725918209997,-0.22280078544188253,-0.0894574182835131,6894
-1.886683241562077,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.23453358296840535,0.5082023421639363,-0.24579259932762731,-0.21731973060493753,-0.08910814089128044,12423
-1.8224177947838072,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.2405760763895245,0.5082023421639363,-0.25023115853225547,-0.22375571862349825,-0.09014888911700787,2181
-1.7581523480055377,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.24524713668322162,0.5082023421639363,-0.25366232116943754,-0.22873096410397098,-0.09054856130255348,95
-1.6296214544489984,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.2371836557380109,0.5082023421639363,-0.24773923030671222,-0.2201423793700787,-0.08912153599753514,5034
-1.5010905608924592,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.24188064362317171,0.5082023421639363,-0.2511894382521346,-0.22514524087863466,-0.09103435715157909,7
-1.37255966733592,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.24462896831832392,0.5082023421639363,-0.2532082409256037,-0.2280725398554597,-0.09095465627016061,46
-1.3082942205576504,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.21240643056925293,0.5082023421639363,-0.2295389323215194,-0.19375163084862285,14.71487061206402,306202300
-1.1797633270011112,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.2100497489662103,0.5082023421639363,-0.22780781404094289,-0.19124147924337118,-0.08875718911105059,52000
-1.051232433444572,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.15814816929619097,0.5082023421639363,-0.1896831164824903,-0.1359600049213438,-0.08996092543888806,55569
-0.8584360931097632,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,-0.21075252315588427,0.5082023421639363,-0.22832404213271876,-0.19199001895194365,-0.09035405319947121,16994
-0.7941706463314936,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.2051166835377221,0.5082023421639363,-0.2241841935520696,-0.18598716653174135,-0.08974775720868049,38672
-0.6656397527749544,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.23782638708429527,0.5082023421639363,-0.2482113534741422,-0.22082696617151096,-0.09053464527589217,2556
-0.6013743059966847,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.2442359606161373,0.5082023421639363,-0.2529195541480668,-0.22765393900872405,-0.09048555965381172,450
-0.5371088592184151,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,0.629968734595668,0.5082023421639363,0.38923411094319954,0.7034800402998713,-0.0757250903695159,7549700
-0.47284341244014555,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,-0.21105819581314053,0.5082023421639363,-0.2285485762930251,-0.19231559738829357,-0.08978660301636371,28460
-0.40857796566187593,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.22303264923913885,0.5082023421639363,-0.23734450154609923,-0.20506984193727054,-0.09074795947826404,4210
-0.3443125188836063,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.19712825614674842,0.5082023421639363,-0.2183162338447766,-0.17747852293177427,-0.08800747532592516,130390
-0.2800470721053367,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,-0.17565884580472776,0.5082023421639363,-0.20254571623718515,-0.15461099820367685,-0.09028021267718146,35040
-0.2157816253270671,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.23230790393275827,0.5082023421639363,-0.2441577099728964,-0.21494911261526448,-0.0806115692656972,89000
-0.15151617854879748,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.24349634195438336,0.5082023421639363,-0.25237626167089694,-0.22686615547077013,-0.0904094010336631,711
-0.15151617854879748,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,-0.2410687006273348,0.5082023421639363,-0.25059301938882067,-0.2242804231570801,-0.09041626868327297,1710
-0.15151617854879748,-1.8663753832052075,0.7874294988251799,1.6300898425549006,-0.23193945921195833,0.5082023421639363,-0.24388706611895564,-0.2145566743214498,-0.09098198228664693,303
-0.022985284992258277,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,69.08771564412652,0.5082023421639363,50.67538942745597,73.61927955900207,-0.09023861343062345,38657300
-0.022985284992258277,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.23664327014750433,0.5082023421639363,-0.24734228598759914,-0.21956680320581715,-0.0905746538533974,3522
0.29834194889908977,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.24378427468063812,0.5082023421639363,-0.2525877648308284,-0.22717283873001048,-0.09036828549972452,725
0.4911382892338986,-1.8663753832052075,1.6054371705588877,1.6300898425549006,0.14204012006045105,0.5082023421639363,0.030822459938763074,0.1837769147514202,-0.07026974735787889,5581553
0.5554037360121682,-1.8663753832052075,-1.6665935163759436,1.6300898425549006,-0.22832597172796476,0.5082023421639363,-0.2412327515810479,-0.2107078720917414,-0.08991171330759853,15330
0.6196691827904378,-1.8663753832052075,1.6054371705588877,1.6300898425549006,0.20086573126135532,0.5082023421639363,0.07403325718201312,0.246433322046839,-0.09021647429740212,250950
0.6839346295687074,-1.8663753832052075,-1.6665935163759436,1.6300898425549006,0.3318655694367383,0.5082023421639363,0.1702601782583219,0.38596403067506596,-0.08894252528793552,751970
0.6839346295687074,-1.8663753832052075,0.7874294988251799,1.6300898425549006,1.4013214036911292,0.5082023421639363,0.9558370426986087,1.5250641431525185,-0.08779635070715663,3569520
0.6839346295687074,-1.8663753832052075,2.423444842292595,1.6300898425549006,5.581803010083425,0.5082023421639363,4.026641398634443,5.977783849311654,-0.0887736353241706,8915100
0.748200076346977,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.23079182213717034,0.5082023421639363,-0.24304406063316245,-0.2133343017099752,-0.09069562840555048,3000
0.8124655231252466,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.242779921663939,0.5082023421639363,-0.2518500097326788,-0.2261030810105749,-0.08579849720647593,9073
0.8767309699035162,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.0709782421851544,0.5082023421639363,-0.12565178779404337,-0.04311346503027825,-0.09029491008559129,88943
0.9409964166817858,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.23864378852044033,0.5082023421639363,-0.24881178187603292,-0.22169759779371462,-0.09032084449850064,3222
1.0052618634600554,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.24340764229937595,0.5082023421639363,-0.2523111066690223,-0.22677167958522212,-0.08967185160695,1172
1.0695273102383251,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.21032676481184878,0.5082023421639363,-0.22801129812372053,-0.19153653470131335,-0.013797086906927982,1818700
1.1337927570165947,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.245150249367752,0.5082023421639363,-0.25359115185969755,-0.22862776736744933,-0.09103435715157909,1
1.3908545441296731,-1.8663753832052075,1.6054371705588877,1.6300898425549006,-0.22849791259767138,0.5082023421639363,-0.24135905204622027,-0.21089100996218826,-0.08914304258471109,23556
1.4551199909079426,-1.8663753832052075,-0.8485858446422357,1.6300898425549006,-0.151001706322749,0.5082023421639363,-0.18443362810068414,-0.12834815549650136,-0.08895644131459683,44480
1.4551199909079426,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,-0.22274881034311517,0.5082023421639363,-0.23713600554010045,-0.20476751910351704,-0.09031894685922591,10553
1.5193854376862124,-1.8663753832052075,-0.030578172908527938,1.6300898425549006,0.25579265147216534,0.5082023421639363,0.11438024149671241,0.30493715080363354,-0.08888622863296768,810480
-1.886683241562077,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24543954670408383,-0.003877732744757935,-0.2538011340112601,-0.22894209309286553,-0.09063585274448661,23
-1.7581523480055377,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24532628406768975,-0.003877732744757935,-0.25371476272790927,-0.2288292377794591,-0.08856362982760566,324
-1.565356007670729,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24551323564824382,-0.003877732744757935,-0.25385732737633177,-0.22901551703170828,-0.09037397841982583,7
-1.2440287737793807,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.2455268817490142,-0.003877732744757935,-0.2538677335550487,-0.2290291140574199,-0.09046506514144696,1
-1.1797633270011112,-1.7124803127641026,0.7874294988251799,0.7412238783696783,-0.24491144260427056,-0.003877732744757935,-0.25339841489491327,-0.22841588819782585,-0.09007794657455712,372
-1.051232433444572,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24551869408855195,-0.003877732744757935,-0.2538614898478186,-0.22902095584199295,-0.0879032510958524,23
-0.7941706463314936,-1.7124803127641026,-0.030578172908527938,0.7412238783696783,-0.2441022288285877,-0.003877732744757935,-0.2527813284969968,-0.22760958457312683,-0.08928093776037213,2062
0.10554560856428094,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24549413110716528,-0.003877732744757935,-0.253842758726128,-0.228996481195712,-0.07224772081721888,429
0.5554037360121682,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.2453767746405401,-0.003877732744757935,-0.253753265589162,-0.22887954677459207,-0.08731118740531499,366
0.6839346295687074,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.23878161413822105,-0.003877732744757935,-0.24872395941524925,-0.22230810424816633,-0.08823344046172904,11518
0.6839346295687074,-1.7124803127641026,-0.030578172908527938,0.7412238783696783,-0.22647828968365685,-0.003877732744757935,-0.23934174868402683,-0.2100490258665701,-0.08812527497980391,30220
0.6839346295687074,-1.7124803127641026,0.7874294988251799,0.7412238783696783,-0.23772949976882565,-0.003877732744757935,-0.24792164303617065,-0.22125977356580045,-0.08813096789990525,14863
0.8767309699035162,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24532901328784384,-0.003877732744757935,-0.2537168439636526,-0.22883195718460145,-0.09011589937485306,120
0.9409964166817858,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.2455241525288601,-0.003877732744757935,-0.25386565231930536,-0.22902639465227756,-0.0901804191363809,3
1.0695273102383251,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.2418315176603984,-0.003877732744757935,-0.2510497403584926,-0.2253470394947133,0.0030069900021470895,232369
1.262323650573134,-1.7124803127641026,-0.8485858446422357,0.7412238783696783,-0.24464397902917134,-0.003877732744757935,-0.2531944537920606,-0.22814938649387811,-0.06826267674629398,19110
-1.886683241562077,-1.7124803127641026,1.6054371705588877,-1.3698327865702247,-0.14392483846323595,1.1221169575930954,-0.17638852991783008,-0.12779245912155615,-0.09014131125056649,55355
-1.8224177947838072,-1.7124803127641026,-0.8485858446422357,-1.3698327865702247,-0.23508079160929712,1.1221169575930954,-0.24590180374720627,-0.2186205908751751,-0.09022695257000504,5389
-1.6938869012272681,-1.7124803127641026,1.6054371705588877,-1.3698327865702247,-0.18837291789248004,1.1221169575930954,-0.21028353523475288,-0.1720806912694435,-0.07533526365776218,581884
-1.37255966733592,-1.7124803127641026,-0.8485858446422357,-1.3698327865702247,-0.2431715647560486,1.1221169575930954,-0.2520716271084993,-0.22668226741959435,-0.09056591115515833,708
-1.3082942205576504,-1.7124803127641026,1.6054371705588877,-1.3698327865702247,-0.21801088415564324,1.1221169575930954,-0.23288471479014541,-0.20161207141251014,6.792715920412706,149866000
-1.1797633270011112,-1.7124803127641026,-0.8485858446422357,-1.3698327865702247,-0.2432752751219034,1.1221169575930954,-0.25215071406674827,-0.22678560481500265,-0.09057991361628696,751
-1.051232433444572,-1.7124803127641026,1.6054371705588877,-1.3698327865702247,-0.22543709219487776,1.1221169575930954,-0.23854775724792185,-0.20901157280477353,-0.09030912863402679,9690
-0.8584360931097632,-1.7124803127641026,-0.030578172908527938,-1.3698327865702247,-0.24143305151790365,1.1221169575930954,-0.25074587993995695,-0.22495000634393403,-0.09051009096458404,1503
